year,campus_id,campus_as_printed,period_start,period_end,source_pdf,organism,group,n_isolates,drug,percent_susceptible,flag,note,not_at12
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,cefazolin,2,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,ceftazidime,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,cefepime,96,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,ceftriaxone,94,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,pip_tazo,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,aztreonam,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,meropenem,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,ciprofloxacin,81,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,levofloxacin,83,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,gentamicin,93,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,tobramycin,90,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,amikacin,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,trimeth_sulfa,88,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,ertapenem,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Proteus mirabilis,gram_negative,286,nitrofurantoin,0,,urinary_isolates_only,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,ampicillin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,amox_clav,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,amp_sulbact,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,cefazolin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,ceftazidime,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,cefepime,98,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,ceftriaxone,89,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,pip_tazo,91,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,aztreonam,94,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,meropenem,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,ciprofloxacin,92,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,levofloxacin,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,gentamicin,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,tobramycin,81,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,amikacin,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,trimeth_sulfa,67,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,ertapenem,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Serratia marcescens,gram_negative,91,nitrofurantoin,0,,urinary_isolates_only,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,ampicillin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,amox_clav,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,amp_sulbact,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,cefazolin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,ceftazidime,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,cefepime,56,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,ceftriaxone,32,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,pip_tazo,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,aztreonam,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,meropenem,28,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,ciprofloxacin,53,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,levofloxacin,57,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,gentamicin,68,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,tobramycin,82,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,amikacin,87,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,trimeth_sulfa,61,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,ertapenem,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Acinetobacter baumannii complex,gram_negative,77,nitrofurantoin,0,,urinary_isolates_only,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,ampicillin,65,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,amox_clav,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,amp_sulbact,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,cefazolin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,ceftazidime,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,cefepime,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,ceftriaxone,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,pip_tazo,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,aztreonam,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,meropenem,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,ciprofloxacin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,levofloxacin,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,gentamicin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,tobramycin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,amikacin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,trimeth_sulfa,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,ertapenem,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Haemophilus influenzae,gram_negative,107,nitrofurantoin,0,,urinary_isolates_only,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,ampicillin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,amox_clav,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,amp_sulbact,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,cefazolin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,ceftazidime,90,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,cefepime,89,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,ceftriaxone,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,pip_tazo,85,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,aztreonam,78,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,meropenem,84,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,ciprofloxacin,79,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,levofloxacin,78,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,gentamicin,96,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,tobramycin,97,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,amikacin,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,trimeth_sulfa,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,ertapenem,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Pseudomonas aeruginosa,gram_negative,457,nitrofurantoin,0,,urinary_isolates_only,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,ampicillin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,amox_clav,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,amp_sulbact,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,cefazolin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,ceftazidime,48,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,cefepime,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,ceftriaxone,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,pip_tazo,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,aztreonam,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,meropenem,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,ciprofloxacin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,levofloxacin,77,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,gentamicin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,tobramycin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,amikacin,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,trimeth_sulfa,97,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,ertapenem,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Stenotrophomonas maltophilia,gram_negative,81,nitrofurantoin,0,,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,ampicillin,41,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,amox_clav,82,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,amp_sulbact,50,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,cefazolin,62,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,ceftazidime,85,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,cefepime,82,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,ceftriaxone,80,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,pip_tazo,94,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,aztreonam,82,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,ertapenem,99,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,meropenem,99,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,minocycline,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,ciprofloxacin,60,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,levofloxacin,71,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,gentamicin,88,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,tobramycin,88,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,amikacin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,trimeth_sulfa,64,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Escherichia coli,gram_negative,1603,nitrofurantoin,97,,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Citrobacter koseri,gram_negative,64,ampicillin,,IR,,True
